speno_yr,age_class,sex,data_source,daily_prop_ho,peak_ho_hr,doy,year,lat,lon,daylength,iceconc,air2m,rolling_temp,atdd,CM_index,EM_index
RS08-13-F_2009,Subadult,Female,ADFG,3.333333333,-2.035708406,36,2009,59.2179985,-172.5189972,8.374003166,0.839999981,-14.32562866,-33.4196533,0,-85.52912542,-84.32716539
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,37,2009,59.2179985,-172.5189972,8.45575666,0.839999981,-16.20883789,-36.4306396,0,-84.52912542,-83.32716539
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,38,2009,59.2179985,-172.5189972,8.538049328,0.699999984,-21.43450012,-36.8694214,0,-83.52912542,-82.32716539
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,39,2009,59.23199844,-172.6159973,8.618798852,0.829999981,-25.13553467,-35.4656128,0,-82.52912542,-81.32716539
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,40,2009,59.46872491,-173.0336651,8.668168708,0.919999979,-21.98488464,-33.0674652,0,-79.90211075,-78.13841071
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,41,2009,59.41177046,-172.8334924,8.760884681,0.869999981,-18.41332092,-31.4830994,0,-79.88940616,-78.69524622
RS08-13-F_2009,Subadult,Female,ADFG,12.91666667,1.36004782,42,2009,59.35807774,-172.838697,8.853071687,0.939999979,-12.02902832,-28.2256226,0,-78.88940616,-77.69524622
RS08-13-F_2009,Subadult,Female,ADFG,7.5,2.719077531,43,2009,59.35269266,-172.3840714,8.938846136,0.979999978,-6.508764648,-32.6020874,0,-78.89777012,-77.27366784
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,44,2009,59.35269266,-172.3840714,9.024245739,0.779999983,-4.736608887,-28.9868988,0,-77.89777012,-76.27366784
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,45,2009,59.35269266,-172.3840714,9.109974266,0.87999998,-22.33280029,-28.7524933,0,-76.89777012,-75.27366784
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,46,2009,59.35269266,-172.3840714,9.196007881,0.959999979,-20.77840271,-29.8198608,0,-75.89777012,-74.27366784
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,47,2009,59.35269266,-172.3840714,9.282324069,0.999999978,-26.85028687,-23.4115662,0,-74.89777012,-73.27366784
RS08-13-F_2009,Subadult,Female,ADFG,49.95833333,-2.35866704,48,2009,59.71600153,-172.4284973,9.327915878,0.999999978,-27.60843506,-11.2063965,0,-74.09538884,-72.5978717
RS08-13-F_2009,Subadult,Female,ADFG,39.16666667,-2.737694376,49,2009,59.868342,-172.9000267,9.399310281,0.999999978,-12.5005249,-13.0729126,0,-69.73475101,-68.25133472
RS08-13-F_2009,Subadult,Female,ADFG,17.5,2.453351152,50,2009,59.97856001,-172.7830705,9.47653257,0.999999978,-3.213446045,-22.7144226,0,-69.98717033,-69.08105102
RS08-13-F_2009,Subadult,Female,ADFG,2.916666667,2.752166064,51,2009,60.15764662,-173.0697876,9.547529592,0.999999978,-7.924353027,-25.7269501,0,-65.99107274,-64.4871523
RS08-13-F_2009,Subadult,Female,ADFG,47,2.985094797,52,2009,60.27799988,-173.2220001,9.62593192,0.999999978,-3.46048584,-17.6080383,0,-63.53582533,-59.06472513
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,53,2009,60.62768696,-173.0110708,9.682609568,0.989999978,-1.177191162,-15.7453064,0,-59,-59
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,54,2009,60.82307996,-172.6119092,9.756589209,0.969999978,-0.432958984,-21.7739624,0,-61,-27
RS08-13-F_2009,Subadult,Female,ADFG,32.08333333,2.280781722,55,2009,61.03485847,-172.4984264,9.830537301,0.999999978,-5.033850098,-26.2654327,0,-60,-25
RS08-13-F_2009,Subadult,Female,ADFG,14.20833333,1.458731644,56,2009,61.23190046,-172.5658984,9.907442057,0.939999979,-4.597235107,-26.1428131,0,-59,-24
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,57,2009,61.23190046,-172.5658984,10.00310538,0.999999978,-16.22693481,-25.0637115,0,-58,-23
RS08-13-F_2009,Subadult,Female,ADFG,19.58333333,-2.792163193,58,2009,61.30742341,-172.8269582,10.09258109,0.999999978,-6.24866333,-24.8310303,0,-57,-22
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,59,2009,61.38377628,-172.4994922,10.18265955,0.939999979,-4.878118896,-23.7562317,0,-56,-21
RS08-13-F_2009,Subadult,Female,ADFG,48.33333333,-2.894337676,60,2009,61.25724992,-172.3112526,10.28858714,0.969999978,-11.6255249,-23.7458557,0,-55,-20
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,61,2009,61.25724992,-172.3112526,10.38457947,0.979999978,-7.23416748,-24.6167969,0,-54,-19
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,62,2009,61.25724992,-172.3112526,10.48060886,0.959999979,-5.525610352,-20.2240509,0,-53,-18
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,63,2009,61.25724992,-172.3112526,10.57666938,0.999999978,-7.329321289,-18.3560089,0,-52,-17
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,64,2009,61.25724992,-172.3112526,10.67275571,0.959999979,-4.971655273,-17.8333344,0,-51,-16
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,65,2009,61.25724992,-172.3112526,10.76886307,0.999999978,-10.31873169,-18.4178528,0,-50,-15
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,66,2009,61.11700058,-171.5540009,10.87191006,0.929999979,-7.503668213,-22.8063568,0,-58,-14
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,67,2009,61.11700058,-171.5540009,10.96747949,0.959999979,-1.140234375,-27.7466339,0,-57,-13
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,68,2009,61.11700058,-171.5540009,11.06306056,0.929999979,-1.888098145,-28.6870636,0,-56,-12
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,69,2009,61.11700058,-171.5540009,11.1586502,0.88999998,-2.223181152,-27.9184631,0,-55,-11
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,70,2009,61.11700058,-171.5540009,11.25424575,0.89999998,-5.395849609,-24.3761047,0,-54,-10
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,71,2009,61.11700058,-171.5540009,11.34984486,0.819999982,-6.222540283,-21.0872101,0,-53,-9
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,72,2009,61.11700058,-171.5540009,11.44544554,0.799999982,-6.61105957,-18.7092957,0,-52,-8
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,73,2009,60.4679985,-169.4149933,11.55453207,0.959999979,-10.20755615,-14.1917175,0,-42,-42
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,74,2009,60.73766652,-169.0703098,11.64310648,0.999999978,-14.70267334,-14.1549438,0,-43,-43
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,75,2009,60.35200148,-169.048328,11.74217427,0.999999978,-22.39502563,-17.0100159,0,-40,-40
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,76,2009,59.83341018,-168.9893327,11.83938937,0.999999978,-20.85266724,-19.0242676,0,-27.2563498,-28.67569004
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,77,2009,59.33238407,-168.8967776,11.93261013,0.999999978,-20.89971008,-23.2205414,0,-24.99234354,-26.02342508
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,78,2009,58.82399941,-169.0335007,12.02223558,0.919999979,-17.74054565,-16.0901855,0,-27.6686448,-27.79961833
RS08-13-F_2009,Subadult,Female,ADFG,26.25,1.48585697,79,2009,58.73170007,-168.9641061,12.10918737,0.979999978,-18.30890503,-17.9510559,0,-25.97673707,-25.80663889
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,80,2009,58.51787216,-169.0244348,12.19484796,0.969999978,-19.83463135,-22.6518463,0,-27.49859131,-27.07877022
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,81,2009,58.36599957,-169.2301412,12.27960648,0.919999979,-18.40065613,-20.9450134,0,-28.2834241,-27.28759801
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,82,2009,58.24315148,-169.2835029,12.36369268,0.939999979,-17.30551758,-23.5176758,0,-27.2834241,-26.28759801
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,83,2009,58.09104713,-169.4307976,12.4465136,0.939999979,-13.61118164,-26.1004852,0,-28.53123546,-27.1966945
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,84,2009,57.96106884,-169.3967366,12.52873481,0.919999979,-15.26206055,-22.7213959,0,-27.00099101,-25.41506447
RS08-13-F_2009,Subadult,Female,ADFG,15.83333333,2.004147036,85,2009,57.96106884,-169.3967366,12.6128869,0.959999979,-15.07605591,-20.8956055,0,-26.00099101,-24.41506447
RS08-13-F_2009,Subadult,Female,ADFG,9.583333333,1.060723853,86,2009,57.88973651,-169.2431589,12.69524427,0.929999979,-18.08934631,-18.0359863,0,-24.6632468,-22.73575205
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,87,2009,57.88973651,-169.2431589,12.77910398,0.999999978,-18.70282593,-18.2832092,0,-23.6632468,-21.73575205
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,88,2009,57.88973651,-169.2431589,12.86292906,0.989999978,-15.42392578,-17.3433441,0,-22.6632468,-20.73575205
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,89,2009,57.88973651,-169.2431589,12.94671586,0.999999978,-14.71768799,-14.4917053,0,-21.6632468,-19.73575205
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,90,2009,57.88973651,-169.2431589,13.03046055,0.999999978,-11.93234863,-16.773291,0,-20.6632468,-18.73575205
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,91,2009,57.98500538,-168.4779807,13.11809303,0.969999978,-7.145605469,-21.0176147,0,-15.65653743,-14.11940815
RS08-13-F_2009,Subadult,Female,ADFG,30.75,2.642064877,92,2009,58.12238674,-168.4745404,13.2082287,0.999999978,-7.582861328,-17.0513367,0,-14.65653743,-13.11940815
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,93,2009,58.16321985,-168.7534227,13.29458173,0.999999978,-12.75195923,-15.6270508,0,-13.68778502,-12.5778044
RS08-13-F_2009,Subadult,Female,ADFG,14.91666667,2.407972591,94,2009,58.11395662,-168.9050089,13.37647784,0.999999978,-9.062109375,-23.0842041,0,-14.85297035,-13.53699058
RS08-13-F_2009,Subadult,Female,ADFG,31.16666667,2.866921463,95,2009,58.19100079,-169.1204957,13.46496461,0.959999979,-4.819830322,-25.6037201,0,-13.85297035,-12.53699058
RS08-13-F_2009,Subadult,Female,ADFG,25.875,-2.834705593,96,2009,58.33179224,-169.3039057,13.55770663,0.989999978,0.250146484,-23.0439209,0,-13.2834241,-12.28759801
RS08-13-F_2009,Subadult,Female,ADFG,2.916666667,1.719803812,97,2009,58.27777457,-169.2943197,13.63915057,0.999999978,-1.837927246,-17.5592255,0,-12.2834241,-11.28759801
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,98,2009,58.13215835,-169.7449486,13.71413944,0.969999978,-2.76227417,-12.3924622,0,-13.53123546,-12.1966945
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,99,2009,58.13215835,-169.7449486,13.79812265,0.89999998,-3.384863281,-11.219458,0,-12.53123546,-11.1966945
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,100,2009,58.27600098,-170.2160034,13.8924738,0.89999998,-8.326391602,-8.5262207,0,-14.36969758,-12.7601763
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,101,2009,58.21051311,-170.5400787,13.97176717,0.929999979,-12.79901733,-6.4098572,0,-16.0890143,-14.14182093
RS08-13-F_2009,Subadult,Female,ADFG,17.91666667,2.352340221,102,2009,58.1759987,-170.8799973,14.05297992,0.999999978,-16.6220459,-9.9639038,0,-15.0890143,-13.14182093
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,103,2009,58.1759987,-170.8799973,14.13670767,0.999999978,-14.92642822,-11.0536865,0,-14.0890143,-12.14182093
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,104,2009,58.1759987,-170.8799973,14.22031367,0.999999978,-12.51746216,-5.5994324,0,-13.0890143,-11.14182093
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,105,2009,58.1759987,-170.8799973,14.30378876,0.999999978,-10.00852051,-8.5312256,0,-12.0890143,-10.14182093
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,106,2009,58.1759987,-170.8799973,14.38712323,0.999999978,-9.698095703,-11.1991943,0,-11.0890143,-9.141820927
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,107,2009,58.1759987,-170.8799973,14.47030668,0.999999978,-4.855169678,-9.1068481,0,-10.0890143,-8.141820927
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,108,2009,58.1759987,-170.8799973,14.5533281,0.949999979,-5.284216309,-8.6209778,0,-9.089014302,-7.141820927
RS08-13-F_2009,Subadult,Female,ADFG,29.95833333,3.016438002,109,2009,58.45809758,-171.0980034,14.66591517,0.90999998,-3.928686523,-7.2132019,0,-8.990450757,-6.943696673
RS08-13-F_2009,Subadult,Female,ADFG,2.5,2.210677664,110,2009,58.52749995,-171.0515081,14.75726871,0.919999979,-1.771307373,-4.880896,0,-7.990450757,-5.943696673
RS08-13-F_2009,Subadult,Female,ADFG,28.66666667,2.955278756,111,2009,58.78583227,-171.0474487,14.87080482,0.989999978,-2.179663086,-8.2423462,0,-6.352133581,-4.082726095
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,112,2009,58.83205604,-170.9014969,14.96090581,0.87999998,-0.675756836,-5.925238,0,-5.352133581,-3.082726095
RS08-13-F_2009,Subadult,Female,ADFG,38.33333333,2.562288786,113,2009,59.02088348,-171.1268224,15.06903077,0.929999979,0.260339355,-0.3239807,0,-5.549160023,-2.842428454
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,114,2009,59.02088348,-171.1268224,15.15405508,0.829999981,0.035272217,-0.0999817,0,-4.549160023,-1.842428454
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,115,2009,58.88677026,-171.4750833,15.22097211,0.729999984,0.755548096,-0.6251892,0,-4.924682236,-2.628589097
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,116,2009,58.97280275,-171.3510254,15.31674866,0.659999985,0.580041504,-0.9253906,0,-3.796968051,-0.70207912
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,117,2009,58.9053351,-171.3416655,15.39128359,0.509999989,0.523278809,-1.4957336,0,-1.549160023,1.157571546
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,118,2009,58.89573031,-171.1709656,15.47337867,0.369999992,0.168511963,-2.893103,0,-0.549160023,2.157571546
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,119,2009,58.7825012,-171.0722487,15.53972037,0,-0.105230713,-6.1684937,1,1.647866419,3.917273905
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,120,2009,58.88199997,-170.6880035,15.63719456,0.309999993,0.040643311,-3.1677002,0,4.584352435,6.69446676
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,121,2009,58.84111008,-170.316823,15.71315479,0.43999999,-0.562689209,-0.3822083,0,7.781276716,9.398477909
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,122,2009,58.93999863,-170.2200012,15.81089763,0.309999993,-2.480078125,-1.0579895,0,8.781276716,10.39847791
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,123,2009,59.06500056,-169.7980043,15.91353213,0.259999994,-2.909796143,-0.1002258,0,12.16054796,12.99647342
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,124,2009,59.07702231,-169.5120331,15.99749537,0,-1.439978027,-0.1854004,0,17.22412272,16.9719876
RS08-13-F_2009,Subadult,Female,ADFG,71.41666667,1.444696288,125,2009,59.43808169,-169.7418316,16.14340263,0.42999999,-1.715368652,0.6226746,0,15.0706849,15.77253574
RS08-13-F_2009,Subadult,Female,ADFG,47.5,-0.127990812,126,2009,59.35757163,-170.0161385,16.21111814,0.389999991,-2.011450195,-0.022406,0,16.0706849,16.77253574
RS08-13-F_2009,Subadult,Female,ADFG,47.33333333,1.687078888,127,2009,59.30329259,-170.2990029,16.28261052,0.479999989,-3.194708252,-0.1743225,0,14.70912432,16.54577876
RS08-13-F_2009,Subadult,Female,ADFG,28.875,2.418880899,128,2009,59.26494882,-170.4266886,16.35616356,0.499999989,-4.151739502,0.5248047,0,13.40173356,16.02009011
RS08-13-F_2009,Subadult,Female,ADFG,14.91666667,2.87993871,129,2009,59.26439364,-170.7580843,16.4362172,0.469999989,-2.96741333,0.4326111,0,12.87772433,16.90683784
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,130,2009,59.23344483,-170.8913333,16.50954725,0.309999993,-2.755712891,-0.0446533,0,11.79523941,15.61397657
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,131,2009,59.16256763,-170.9047898,16.57380249,0.259999994,-3.627325439,0.4615417,1,12.79523941,16.61397657
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,132,2009,59.27309998,-170.8299983,16.67464951,0.399999991,-2.444281006,0.391748,1,15.87772433,19.90683784
RS08-13-F_2009,Subadult,Female,ADFG,27.95833333,2.004874256,133,2009,59.1860769,-170.8754964,16.73351116,0.299999993,-2.26807251,1.2299133,2,14.79523941,18.61397657
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,134,2009,59.39808145,-171.0481622,16.85639362,0.259999994,-3.068945312,2.5868774,3,16.14247045,21.89550992
RS08-13-F_2009,Subadult,Female,ADFG,50.58333333,-2.253510953,135,2009,59.69827612,-171.0654632,17.00163619,0.229999995,-3.090826416,3.425592,4,15.17356519,22.68717916
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,136,2009,59.65296751,-170.5002458,17.06796519,0.279999994,-1.39621582,2.8393188,4,20.57177613,26.38587512
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,137,2009,59.93867024,-170.306104,17.21354527,0,0.594354248,3.5916687,6,24.5897017,31.52510392
RS08-13-F_2009,Subadult,Female,ADFG,12.5,-0.336775824,138,2009,60.70914102,-170.385528,17.49096085,0.359999992,0.040185547,7.6488281,7,26,58
RS08-13-F_2009,Subadult,Female,ADFG,19.58333333,-3.016001669,139,2009,61.22630233,-170.1321381,17.71687105,0.519999988,-0.17633667,5.0699402,8,17,59
RS08-13-F_2009,Subadult,Female,ADFG,52.5,-2.320706129,140,2009,61.49809238,-169.8868171,17.88021151,0.579999987,-1.092810059,1.408136,9,13,60
RS08-13-F_2009,Subadult,Female,ADFG,64.83333333,-2.24776591,141,2009,61.58025711,-169.8025354,17.98821406,0.729999984,-0.316595459,0.0662781,10,14,61
RS08-13-F_2009,Subadult,Female,ADFG,44.41666667,0.865174255,142,2009,61.72130181,-169.576605,18.11554207,0.549999988,-1.637243652,-0.5829834,11,35,35
RS08-13-F_2009,Subadult,Female,ADFG,44.58333333,2.003347093,143,2009,61.91992816,-169.1549262,18.26389649,0.45999999,-1.392706299,-1.0609192,1,36,36
RS08-13-F_2009,Subadult,Female,ADFG,25.41666667,-2.155845236,144,2009,62.34680214,-169.5594783,18.49784524,0,-0.991796875,-1.0819153,2,48,58
RS08-13-F_2009,Subadult,Female,ADFG,33.16666667,0.210530341,145,2009,62.55319045,-169.903475,18.65967567,0,-0.687872314,-0.7681641,8,49,59
RS08-13-F_2009,Subadult,Female,ADFG,55.41666667,-1.272781357,146,2009,63.01540522,-170.4148168,18.93083898,0.339999992,-0.615301514,-0.7076782,8,16,25
RS08-13-F_2009,Subadult,Female,ADFG,62.5,0.838194373,147,2009,63.08773804,-170.4032099,19.04866858,0.539999988,-0.629034424,-0.7847656,8,17,26
RS08-13-F_2009,Subadult,Female,ADFG,35,0.920806625,148,2009,63.12025054,-170.280498,19.14897957,0.499999989,-1.043920898,-0.1561951,8,18,27
RS08-13-F_2009,Subadult,Female,ADFG,21.16666667,0.73107479,149,2009,63.09269232,-170.3665726,19.22101208,0.489999989,-1.232794189,-0.6236938,9,19,28
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,150,2009,63.09269232,-170.3665726,19.30349084,0.529999988,-1.128790283,-0.4607605,8,20,29
RS08-13-F_2009,Subadult,Female,ADFG,14.16666667,2.974986432,151,2009,63.02664508,-170.3438575,19.35288584,0,-1.080664062,0.7999512,5,21,30
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,152,2009,63.0536025,-170.2464069,19.44368783,0.359999992,0.378259277,0.6845032,7,22,31
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,153,2009,63.07500079,-170.1786666,19.53018852,0,0.676171875,0.1324707,6,23,32
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,154,2009,63.06000219,-170.3023782,19.59648197,0.499999989,-0.164007568,0.5451904,7,24,33
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,155,2009,63.06000219,-170.3023782,19.66772205,0,0.360681152,3.7755066,9,25,34
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,156,2009,63.01078022,-170.3251219,19.71066091,0,1.312677002,0.2826172,10,26,35
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,157,2009,63.15520788,-170.3766056,19.85357446,0,-0.285986328,1.5480286,11,27,36
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,158,2009,63.15520788,-170.3766056,19.91751224,0,-0.104559326,1.4691101,12,28,37
RS08-13-F_2009,Subadult,Female,ADFG,NA,NA,159,2009,63.15520788,-170.3766056,19.97835586,0,0.296533203,0.4838501,13,29,38
RS08-13-F_2009,Subadult,Female,ADFG,27.5,-1.725912464,160,2009,63.23789318,-170.9258986,20.08385981,0,1.20925293,0.1188293,14,30,39
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,161,2009,63.27543478,-171.5255892,20.16123343,0,1.306756592,1.1848083,15,33,40
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,162,2009,63.50550121,-172.7469973,20.35666932,0,1.641992188,0.3492981,15,62,76
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,163,2009,64.06347741,-172.7391657,20.79755424,0,4.633966064,1.0577332,16,63,63
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,164,2009,64.68401352,-171.4444674,21.38102279,0,3.508172607,0.2547852,17,63,63
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,165,2009,65.1750195,-170.1546684,21.98884043,0,1.101037598,0.1172729,18,52,52
RS08-13-F_2009,Subadult,Female,ADFG,0,NA,166,2009,65.74226519,-169.2796752,23.12100915,0,0.470391846,-1.3469604,19,44,46
RS09-01-M_2010,Subadult,Male,ADFG,2.5,-1.339394757,32,2010,57.80662134,-159.1898068,8.28841409,0.42999999,-0.371923828,-20.7067017,0,-77.84444253,-79.93226041
RS09-01-M_2010,Subadult,Male,ADFG,37.08333333,-2.664317825,33,2010,57.74825877,-159.3624359,8.371182129,0,-1.90390625,-20.5625977,0,-80.58941323,-83.65073784
RS09-01-M_2010,Subadult,Male,ADFG,13.33333333,2.903137045,34,2010,57.83162198,-159.6217262,8.432776031,0,-2.891455078,-21.5238098,0,-79.58941323,-82.65073784
RS09-01-M_2010,Subadult,Male,ADFG,2.916666667,1.568687387,35,2010,57.82652993,-159.5532667,8.508714602,0.339999992,-12.00525513,-16.6446289,0,-78.58941323,-81.65073784
RS09-01-M_2010,Subadult,Male,ADFG,0,NA,36,2010,57.6352638,-159.5545978,8.611973727,0.409999991,-17.99703064,-9.0257935,0,-77.58941323,-80.65073784
RS09-01-M_2010,Subadult,Male,ADFG,0,NA,37,2010,57.72193667,-159.1077259,8.675572855,0.569999987,-15.90997925,-8.8448853,0,-69.61182789,-71.11479742
RS09-01-M_2010,Subadult,Male,ADFG,4.583333333,2.870848453,38,2010,57.79431791,-158.887361,8.742245154,0.919999979,-12.69888916,-16.2377686,0,-68.63036918,-69.87555715
RS09-01-M_2010,Subadult,Male,ADFG,17.5,2.205296232,39,2010,57.80315459,-158.839741,8.818413272,0.89999998,-13.35947266,-9.5094971,0,-67.63036918,-68.87555715
RS09-01-M_2010,Subadult,Male,ADFG,10,-2.269437082,40,2010,57.7403201,-159.2089032,8.904424039,0.719999984,-1.281622314,-20.9782471,0,-69.84444253,-71.93226041
RS09-01-M_2010,Subadult,Male,ADFG,35.33333333,2.376920275,41,2010,57.83053663,-159.0690965,8.971158372,0.709999984,-0.238378906,-19.0287842,0,-68.84444253,-70.93226041
RS09-01-M_2010,Subadult,Male,ADFG,39.08333333,-2.801035283,42,2010,57.77190599,-159.2085884,9.057211792,0.469999989,-0.846105957,-18.2010559,0,-67.84444253,-69.93226041
RS09-01-M_2010,Subadult,Male,ADFG,35.83333333,2.443970007,43,2010,57.73768302,-159.3356603,9.140335502,0.379999992,-5.352697754,-16.0600952,0,-70.58941323,-73.65073784
RS09-01-M_2010,Subadult,Male,ADFG,47.08333333,3.073379369,44,2010,57.737158,-159.001002,9.219716332,0,-0.722143555,-15.5839294,0,-62.61182789,-64.11479742
RS09-01-M_2010,Subadult,Male,ADFG,28.33333333,-2.217222649,45,2010,57.87668087,-158.8599131,9.283767137,0.379999992,-2.41574707,-13.4201416,0,-61.63036918,-62.87555715
RS09-01-M_2010,Subadult,Male,ADFG,48.33333333,-2.937316409,46,2010,57.90565586,-159.1321501,9.361108982,0.469999989,-1.29855957,-11.8821777,0,-63.84444253,-65.93226041
RS09-01-M_2010,Subadult,Male,ADFG,47.5,-3.112721999,47,2010,57.90335562,-159.1708579,9.44226273,0.42999999,-0.46628418,-11.1745667,0,-62.84444253,-64.93226041
RS09-01-M_2010,Subadult,Male,ADFG,15.41666667,-3.046472209,48,2010,57.81997587,-159.5946724,9.531936607,0.329999993,-3.654211426,-15.5305237,0,-65.58941323,-68.65073784
RS09-01-M_2010,Subadult,Male,ADFG,17.91666667,-2.745911968,49,2010,57.83853017,-159.5994072,9.611281102,0.319999993,-2.099157715,-23.3343567,0,-64.58941323,-67.65073784
RS09-01-M_2010,Subadult,Male,ADFG,19.16666667,2.956078699,50,2010,57.85766617,-159.5863287,9.690946535,0,-0.021429443,-26.9593719,0,-67.78448748,-71.41816554
RS09-01-M_2010,Subadult,Male,ADFG,25.41666667,-2.311470428,51,2010,57.88198828,-159.7502097,9.770499499,0.409999991,-1.365454102,-24.2117981,0,-66.78448748,-70.41816554
RS09-01-M_2010,Subadult,Male,ADFG,27.5,-2.636538001,52,2010,57.91699982,-159.7769928,9.849489649,0.329999993,0.055322266,-24.2267517,0,-65.78448748,-69.41816554
RS09-01-M_2010,Subadult,Male,ADFG,20,-2.213950156,53,2010,58.00306444,-159.6289764,9.924576272,0.219999995,-1.39331665,-26.8470367,0,-64.78448748,-68.41816554
RS09-01-M_2010,Subadult,Male,ADFG,0,NA,54,2010,58.11936682,-159.439732,9.997922416,0.369999992,-0.069586182,-29.0346436,0,-63.68803986,-66.70512404
RS09-01-M_2010,Subadult,Male,ADFG,14.58333333,-2.262601209,55,2010,58.07140061,-159.3683122,10.08512775,0.329999993,-1.037481689,-28.5934357,0,-58.54018487,-61.14022974
RS09-01-M_2010,Subadult,Male,ADFG,47.625,-2.837396309,56,2010,58.07321636,-159.4705514,10.16841331,0.379999992,-5.584356689,-23.8537964,0,-57.54018487,-60.14022974
RS09-01-M_2010,Subadult,Male,ADFG,0,NA,57,2010,57.94499969,-159.625,10.26112169,0.479999989,-10.0633606,-21.2078003,0,-60.78448748,-64.41816554
RS09-01-M_2010,Subadult,Male,ADFG,0,NA,58,2010,58.00223232,-159.2874663,10.34050003,0.729999984,-13.75800171,-19.1190552,0,-55.54018487,-58.14022974
